TransactionDate,TransactionID,CustomerID,CustomerName,CustomerGender,CustomerAge,TransactionAmount,transactionType,TransactionLocation
2/2/2025,12c66add-7619-407d-9eca-157f83407b7a,4,Alexandra Schmidt,Male,48,802.61,deposit,"750 Madison Avenue, Midtown New York"
2/9/2025,e5a9e273-d372-41f8-a8b3-9ee31c1d33b7,2,Scott Davidson,Female,36,456.81,deposit,"750 Madison Avenue, Midtown New York"
2/9/2025,f13dfa15-cd13-46e5-aa48-4f76faf5fb8b,7,Peter Williams,Female,24,429.95,withdrawal,"750 Madison Avenue, Midtown New York"
2/1/2025,0c1bef12-80e6-4290-b4e7-6d42e85ae570,3,Helen Palmer,Male,23,2374.34,withdrawal,"750 Madison Avenue, Midtown New York"
2/9/2025,47481e1f-4935-451a-9fe8-b4ab2208ba02,1,Austin Roberson,Female,55,1580.85,withdrawal,"750 Madison Avenue, Midtown New York"
2/3/2025,fb619a73-c216-47a9-b656-ec228320f2f9,2,Scott Davidson,Female,36,986.86,withdrawal,"750 Madison Avenue, Midtown New York"
2/1/2025,08f17353-b445-457c-980b-b934496a5c24,9,Joshua Snyder,Female,49,110.73,deposit,"750 Madison Avenue, Midtown New York"
2/3/2025,ab88b04f-1ef6-4c3e-a7bf-aaa4027be4fc,4,Alexandra Schmidt,Male,48,670.87,withdrawal,"750 Madison Avenue, Midtown New York"
2/7/2025,d9d9919c-73e2-4296-a4f5-08e220f947fa,9,Joshua Snyder,Female,49,702.58,deposit,"750 Madison Avenue, Midtown New York"
2/6/2025,0c2b8da1-60df-4299-a6f4-4021e199a9b8,1,Austin Roberson,Female,55,152.15,deposit,"750 Madison Avenue, Midtown New York"
2/5/2025,c3f4a3ac-cca2-4ae3-b9da-fbfa36884490,1,Austin Roberson,Female,55,906.96,deposit,"750 Madison Avenue, Midtown New York"
2/7/2025,601d40b6-8dfb-46ed-8d7c-e6bfb5c31736,7,Peter Williams,Female,24,54.59,deposit,"750 Madison Avenue, Midtown New York"
2/7/2025,66100617-a577-4b96-8784-33a8c4aada18,3,Helen Palmer,Male,23,514.34,deposit,"750 Madison Avenue, Midtown New York"
2/3/2025,4d3f78c5-72e9-48a0-9b11-a30ae7ad5974,5,Theodore Krause,Male,29,300.03,deposit,"750 Madison Avenue, Midtown New York"
2/4/2025,db56462b-d5ef-42d4-b5c8-1120756f62f1,8,Paul Ortiz,Male,36,352.73,withdrawal,"750 Madison Avenue, Midtown New York"
1/31/2025,d2eed7a7-43e1-4880-aea3-07ce029302ed,9,Joshua Snyder,Female,49,1148.02,deposit,"750 Madison Avenue, Midtown New York"
2/3/2025,e115c2ac-5f69-48af-91f7-cbbf6bb1f854,6,Linda Montoya,Male,36,1458.14,deposit,"750 Madison Avenue, Midtown New York"
2/1/2025,6144366e-2536-4c3c-9f1e-9aaa120a0c19,8,Paul Ortiz,Male,36,213.87,withdrawal,"750 Madison Avenue, Midtown New York"
1/31/2025,888dd623-4187-46e9-9104-203d9db17651,2,Scott Davidson,Female,36,750.44,deposit,"750 Madison Avenue, Midtown New York"
2/2/2025,a7905338-a94d-4e71-bef4-7bb436d397a9,9,Joshua Snyder,Female,49,1849.57,deposit,"750 Madison Avenue, Midtown New York"
2/2/2025,4a7cd253-6f80-4742-ac19-30ee42dc69cf,7,Peter Williams,Female,24,276.66,deposit,"750 Madison Avenue, Midtown New York"
2/1/2025,f43b7992-c447-4081-9a3e-2655a777d8e7,7,Peter Williams,Female,24,1696.61,deposit,"750 Madison Avenue, Midtown New York"
2/4/2025,de170ae9-e5e3-4273-9d53-04e273246e52,9,Joshua Snyder,Female,49,1946.46,withdrawal,"750 Madison Avenue, Midtown New York"
2/6/2025,f732d8a9-4fbc-4afb-aad8-7ed0e87c25ed,6,Linda Montoya,Male,36,2220.75,withdrawal,"750 Madison Avenue, Midtown New York"
2/1/2025,b05f2a75-e80c-4f45-bad4-7ebae2f5d270,7,Peter Williams,Female,24,1693.21,deposit,"750 Madison Avenue, Midtown New York"
2/8/2025,96776d25-a06d-4d20-b32e-61f4df3fc085,1,Austin Roberson,Female,55,2469.35,withdrawal,"750 Madison Avenue, Midtown New York"
2/8/2025,b0344226-73a9-4115-8f7d-66c483f2c470,6,Linda Montoya,Male,36,1293.24,deposit,"750 Madison Avenue, Midtown New York"
2/6/2025,ce0b4511-20df-4bd0-92a3-ae0bc413e88c,5,Theodore Krause,Male,29,1498.22,withdrawal,"750 Madison Avenue, Midtown New York"
2/1/2025,078be922-24d9-4d96-b76d-6c95ee31aea5,6,Linda Montoya,Male,36,779.1,deposit,"750 Madison Avenue, Midtown New York"
2/7/2025,1b402994-1edc-4255-a4ea-1dcb6beb8962,1,Austin Roberson,Female,55,704.77,deposit,"750 Madison Avenue, Midtown New York"
2/5/2025,7f28ee9c-840a-4111-a3ea-64b62c897876,7,Peter Williams,Female,24,571.59,withdrawal,"750 Madison Avenue, Midtown New York"
2/1/2025,4a4605eb-b325-413c-ad6a-d626f009502a,5,Theodore Krause,Male,29,44.33,withdrawal,"750 Madison Avenue, Midtown New York"
2/2/2025,3ce9a4b4-22c4-4566-9c53-a0062a91ab96,3,Helen Palmer,Male,23,889.94,withdrawal,"750 Madison Avenue, Midtown New York"
2/5/2025,bc2b1dae-c33a-443c-b418-74c3782d0a74,5,Theodore Krause,Male,29,839.3,deposit,"750 Madison Avenue, Midtown New York"
2/3/2025,2cb3ed23-9fde-4e91-9c06-6cea36f10b1b,2,Scott Davidson,Female,36,235.01,withdrawal,"750 Madison Avenue, Midtown New York"
2/2/2025,aa593d39-d789-4128-9679-6bf0c733591a,5,Theodore Krause,Male,29,855.73,withdrawal,"750 Madison Avenue, Midtown New York"
2/2/2025,1a18fb9d-a285-4114-81db-d5ee9c5b5162,5,Theodore Krause,Male,29,1036.73,withdrawal,"750 Madison Avenue, Midtown New York"
2/1/2025,a866afaf-cb2e-4315-b941-21450e74956f,4,Alexandra Schmidt,Male,48,1999.2,withdrawal,"750 Madison Avenue, Midtown New York"
2/3/2025,ac860b8a-fb4d-4a7d-9f16-84525bb7c542,6,Linda Montoya,Male,36,1215.94,deposit,"750 Madison Avenue, Midtown New York"
2/4/2025,63ab1b99-e83a-4ca5-b24d-98e0f7d32c89,5,Theodore Krause,Male,29,2410.88,withdrawal,"750 Madison Avenue, Midtown New York"
2/7/2025,e465e539-8b7d-4917-959e-cd8ff18d6e4f,6,Linda Montoya,Male,36,2258.08,withdrawal,"750 Madison Avenue, Midtown New York"
2/7/2025,125cba35-4a6a-495d-bdbb-b28d99ef07ca,1,Austin Roberson,Female,55,1211.33,withdrawal,"750 Madison Avenue, Midtown New York"
2/6/2025,85901e56-5a70-4c13-8ad2-e0f11b8601e7,10,Rachel Meyer,Male,57,945.99,deposit,"750 Madison Avenue, Midtown New York"
1/31/2025,39eb66b9-0177-4488-a85d-df41830c2bd4,8,Paul Ortiz,Male,36,235.75,deposit,"750 Madison Avenue, Midtown New York"
2/5/2025,e7dee34f-f8a1-470b-9c22-44512398f95b,6,Linda Montoya,Male,36,573.48,withdrawal,"750 Madison Avenue, Midtown New York"
2/5/2025,3645d876-49b6-4307-a4e3-09d26a9d988a,1,Austin Roberson,Female,55,1874.04,withdrawal,"750 Madison Avenue, Midtown New York"
2/7/2025,a1ac0798-63fa-49ad-be42-cc4a1573acd6,8,Paul Ortiz,Male,36,601.09,deposit,"750 Madison Avenue, Midtown New York"
2/9/2025,9d25d46b-2d03-40db-83b3-3e16f06346e2,9,Joshua Snyder,Female,49,542.49,withdrawal,"750 Madison Avenue, Midtown New York"
2/9/2025,5983117c-647f-4189-be1e-c445583600c2,9,Joshua Snyder,Female,49,1880.5,withdrawal,"750 Madison Avenue, Midtown New York"
1/31/2025,c62495ab-5bb9-4b1e-aea2-5f76cf72e46a,8,Paul Ortiz,Male,36,681.49,withdrawal,"750 Madison Avenue, Midtown New York"
2/3/2025,ead106be-b6d9-4b0a-bc8c-9b2f0b94f9dd,7,Peter Williams,Female,24,749.69,deposit,"750 Madison Avenue, Midtown New York"
2/3/2025,98c2900e-077d-4786-ab9e-58637778ae1d,1,Austin Roberson,Female,55,2256.69,withdrawal,"750 Madison Avenue, Midtown New York"
2/2/2025,ec923ae8-2b88-4fbc-85b3-bc53c3ded9fe,5,Theodore Krause,Male,29,1521.86,deposit,"750 Madison Avenue, Midtown New York"
2/1/2025,70de8079-3ea4-4bf3-b3bd-9f7c22d609a6,5,Theodore Krause,Male,29,676.17,withdrawal,"750 Madison Avenue, Midtown New York"
2/2/2025,f8d96476-9b8d-4f08-8297-d0329b71037a,4,Alexandra Schmidt,Male,48,773.29,deposit,"750 Madison Avenue, Midtown New York"
2/1/2025,4532dbab-7535-4651-8743-0bd755b143a4,10,Rachel Meyer,Male,57,614.99,deposit,"750 Madison Avenue, Midtown New York"
2/8/2025,a204ad49-b104-48f9-902f-2c8c0787f1d4,10,Rachel Meyer,Male,57,835.85,deposit,"750 Madison Avenue, Midtown New York"
1/31/2025,bd06f31a-63da-42c5-9b9c-42fc4f420174,3,Helen Palmer,Male,23,1016.75,withdrawal,"750 Madison Avenue, Midtown New York"
2/1/2025,57386b9c-b2ce-4606-9b1a-6d3a9d747fe2,4,Alexandra Schmidt,Male,48,2200.61,withdrawal,"750 Madison Avenue, Midtown New York"
2/2/2025,af3861d7-86af-47cf-a3c3-247d71e1238b,4,Alexandra Schmidt,Male,48,366.15,withdrawal,"750 Madison Avenue, Midtown New York"
2/3/2025,927fcf46-3366-42dd-a179-962b47b62595,10,Rachel Meyer,Male,57,669.88,withdrawal,"750 Madison Avenue, Midtown New York"
2/2/2025,e2124127-479c-4852-a017-142f94ccb442,8,Paul Ortiz,Male,36,874.02,withdrawal,"750 Madison Avenue, Midtown New York"
2/6/2025,5673c16b-f5a1-4f1f-bd45-48e43008bd16,9,Joshua Snyder,Female,49,1991.99,deposit,"750 Madison Avenue, Midtown New York"
2/1/2025,bc8f6ca7-efa2-420d-9f0b-7cf8445c3e2b,3,Helen Palmer,Male,23,1054.11,withdrawal,"750 Madison Avenue, Midtown New York"
2/9/2025,1c838876-c623-4e6d-b049-fcaa7f9dd04e,7,Peter Williams,Female,24,2170.37,deposit,"750 Madison Avenue, Midtown New York"
1/31/2025,c90d8968-4296-47d1-8173-c3448a0195ff,4,Alexandra Schmidt,Male,48,2225.42,deposit,"750 Madison Avenue, Midtown New York"
2/1/2025,0829026e-d89b-49ad-93a6-195407fec3a6,4,Alexandra Schmidt,Male,48,575.99,withdrawal,"750 Madison Avenue, Midtown New York"
2/4/2025,f35172f9-8057-47c4-b9a3-472eeb313fa2,7,Peter Williams,Female,24,1610.03,withdrawal,"750 Madison Avenue, Midtown New York"
2/8/2025,115bf822-77f6-476a-9790-ba1d9a0c60a9,2,Scott Davidson,Female,36,2355.29,deposit,"750 Madison Avenue, Midtown New York"
2/8/2025,0ce05780-667c-47f6-b43e-f0fd55766ae0,6,Linda Montoya,Male,36,1699.04,withdrawal,"750 Madison Avenue, Midtown New York"
2/2/2025,2ac07cca-41bd-4c6e-a252-3007bd358789,5,Theodore Krause,Male,29,2053.64,deposit,"750 Madison Avenue, Midtown New York"
2/3/2025,2e8c18eb-83c4-4bbc-a3ee-a8e2e9be33e3,5,Theodore Krause,Male,29,1459.35,withdrawal,"750 Madison Avenue, Midtown New York"
2/8/2025,f3cd4992-5a17-438a-b2bb-489d2b2fe18b,1,Austin Roberson,Female,55,1855.41,withdrawal,"750 Madison Avenue, Midtown New York"
2/3/2025,dd13dd03-cf04-4e7a-8969-6078670a81d7,6,Linda Montoya,Male,36,1744.56,deposit,"750 Madison Avenue, Midtown New York"
2/6/2025,b8e8cf39-d4f2-4b5d-b8fd-6ba55bc64cf7,8,Paul Ortiz,Male,36,1746.2,withdrawal,"750 Madison Avenue, Midtown New York"
1/31/2025,24c065ee-351d-4e77-8cdd-0eb33f5667b1,4,Alexandra Schmidt,Male,48,645.89,deposit,"750 Madison Avenue, Midtown New York"
2/6/2025,bdaa4f07-5489-417e-bcfb-2f61e04173cb,8,Paul Ortiz,Male,36,9.94,deposit,"750 Madison Avenue, Midtown New York"
2/1/2025,f778723b-3815-4d36-9e2d-2e6371f9aa4e,1,Austin Roberson,Female,55,593.78,deposit,"750 Madison Avenue, Midtown New York"
2/1/2025,04045a43-adbc-4d5b-bbc2-9be068e064a7,10,Rachel Meyer,Male,57,1795.1,deposit,"750 Madison Avenue, Midtown New York"
2/2/2025,e57aea77-5252-439b-804a-eae6ef7ffc38,3,Helen Palmer,Male,23,1973.73,withdrawal,"750 Madison Avenue, Midtown New York"
2/9/2025,0a9c0ed4-76ab-4de7-ac99-76654f877799,1,Austin Roberson,Female,55,1161.59,deposit,"750 Madison Avenue, Midtown New York"
2/8/2025,72f287b2-58d7-454e-aab0-d2be6da7e07e,9,Joshua Snyder,Female,49,570.41,withdrawal,"750 Madison Avenue, Midtown New York"
2/2/2025,7f5b5238-13a5-4e41-8609-0031ba51de86,1,Austin Roberson,Female,55,1397.13,deposit,"750 Madison Avenue, Midtown New York"
2/7/2025,5d5a2934-2fa4-4e1a-a353-b6fe97b78cb3,8,Paul Ortiz,Male,36,1608.68,deposit,"750 Madison Avenue, Midtown New York"
2/2/2025,36207d91-632f-432f-aa63-33f8eebc1f5d,2,Scott Davidson,Female,36,657.32,deposit,"750 Madison Avenue, Midtown New York"
2/2/2025,a712af95-ac13-45a0-83a5-33ed7a57d140,5,Theodore Krause,Male,29,786.22,deposit,"750 Madison Avenue, Midtown New York"
2/6/2025,e8b0912f-24b0-42e8-a18f-3302546a84a8,1,Austin Roberson,Female,55,112.86,withdrawal,"750 Madison Avenue, Midtown New York"
2/7/2025,501179b3-4a6a-4099-9090-a98090a7f3a6,5,Theodore Krause,Male,29,2185.09,deposit,"750 Madison Avenue, Midtown New York"
2/9/2025,3b168c0a-cdab-4bfe-b3c0-cba2abc2322a,9,Joshua Snyder,Female,49,1773.97,deposit,"750 Madison Avenue, Midtown New York"
2/6/2025,5dfd8cbd-f672-4abd-941b-82004af5e461,4,Alexandra Schmidt,Male,48,1261.81,withdrawal,"750 Madison Avenue, Midtown New York"
2/7/2025,e75045a5-5dbc-4b21-80bd-d3e2343a8b4e,1,Austin Roberson,Female,55,1224.5,withdrawal,"750 Madison Avenue, Midtown New York"
2/4/2025,0b660cf8-6426-40ee-b7bd-5c824af3a565,2,Scott Davidson,Female,36,1989,withdrawal,"750 Madison Avenue, Midtown New York"
2/5/2025,b6b095e4-91de-4187-9e16-f3ff4be0cd6b,6,Linda Montoya,Male,36,1104.85,withdrawal,"750 Madison Avenue, Midtown New York"
2/9/2025,58747a99-6491-47f2-939d-6bc9cd65cc2c,6,Linda Montoya,Male,36,1896.26,deposit,"750 Madison Avenue, Midtown New York"
2/7/2025,3bb9ebaa-5839-4d0d-8e3a-3a70edefd7b7,4,Alexandra Schmidt,Male,48,40.24,deposit,"750 Madison Avenue, Midtown New York"
2/2/2025,d87f0f7b-5ec7-49e3-a98f-beb9df4b05da,10,Rachel Meyer,Male,57,1894.2,deposit,"750 Madison Avenue, Midtown New York"
2/7/2025,10db0438-4eb3-4e04-b9c0-5f59d4570e8c,4,Alexandra Schmidt,Male,48,1509.63,withdrawal,"300 Houston Street Branch, Downtown New York"
2/2/2025,e058c4ff-7cbc-4761-9fcb-2b42545a0a1e,3,Helen Palmer,Male,23,2122.29,withdrawal,"750 Madison Avenue, Midtown New York"
2/7/2025,b457477c-349b-4d15-897b-adf139f71671,6,Linda Montoya,Male,36,1054.79,withdrawal,"750 Madison Avenue, Midtown New York"
2/7/2025,d54e54c3-5e53-43a3-8b2e-947eaa79ca89,8,Paul Ortiz,Male,36,1842.94,withdrawal,"750 Madison Avenue, Midtown New York"
2/5/2025,f15d6e9d-cfb5-4264-8e20-fa7dea418e44,10,Rachel Meyer,Male,57,635.01,withdrawal,"750 Madison Avenue, Midtown New York"
1/31/2025,b4ef877f-3afb-455c-b71c-73ef2ccbdbb4,10,Rachel Meyer,Male,57,600.11,deposit,"750 Madison Avenue, Midtown New York"
2/4/2025,b41cfbe7-eca3-410c-b685-06e24e230056,10,Rachel Meyer,Male,57,1711.55,deposit,"750 Madison Avenue, Midtown New York"
2/8/2025,d6988c0c-8be5-43c1-bae1-de7d7c0d8e73,3,Helen Palmer,Male,23,2054.93,deposit,"750 Madison Avenue, Midtown New York"
2/7/2025,b1b13f62-9308-4c82-9da3-88e382aa9be9,10,Rachel Meyer,Male,57,532.53,withdrawal,"750 Madison Avenue, Midtown New York"
2/7/2025,8cac23ea-4076-442f-818b-cb8f3c09d59e,7,Peter Williams,Female,24,1900.47,withdrawal,"750 Madison Avenue, Midtown New York"
2/3/2025,cbb1fc1d-d0ef-4aa7-a31c-eb72319394e1,8,Paul Ortiz,Male,36,942.03,withdrawal,"750 Madison Avenue, Midtown New York"
2/6/2025,6a37205a-8059-479f-94bb-52dfa323b886,4,Alexandra Schmidt,Male,48,1205.57,deposit,"750 Madison Avenue, Midtown New York"
2/8/2025,7c907090-010d-44f3-84f7-a0b241f519c5,4,Alexandra Schmidt,Male,48,2457.8,deposit,"750 Madison Avenue, Midtown New York"
2/6/2025,91e06c23-cd83-496f-a144-7c74c93d84f0,3,Helen Palmer,Male,23,440.62,deposit,"750 Madison Avenue, Midtown New York"
2/9/2025,c288d7f9-0c90-47ac-a783-f40cbd3f79cd,1,Austin Roberson,Female,55,2472.6,withdrawal,"750 Madison Avenue, Midtown New York"
2/2/2025,3e565a8d-dd7e-47f8-8b1b-4a64b560543e,7,Peter Williams,Female,24,1871.32,deposit,"750 Madison Avenue, Midtown New York"
2/4/2025,87f4adf7-d3f6-402c-9a96-b9f3754156ce,1,Austin Roberson,Female,55,575.15,deposit,"750 Madison Avenue, Midtown New York"
2/3/2025,83ee09b4-e4d2-4fa6-9efe-966222a567b0,6,Linda Montoya,Male,36,103.34,withdrawal,"750 Madison Avenue, Midtown New York"
2/4/2025,5b53097b-1eef-4bf6-94b8-31cceb8af52a,1,Austin Roberson,Female,55,2361.92,deposit,"750 Madison Avenue, Midtown New York"
2/6/2025,ca43f653-7673-43bb-942f-e377163acb3d,5,Theodore Krause,Male,29,1307.36,withdrawal,"750 Madison Avenue, Midtown New York"
2/5/2025,13ef8c4c-92ca-4bdd-abde-7b7a29efa6bb,2,Scott Davidson,Female,36,2151.55,deposit,"750 Madison Avenue, Midtown New York"
2/8/2025,4223de77-7583-49a4-b9ee-5c67ab9e1912,5,Theodore Krause,Male,29,2389.49,deposit,"750 Madison Avenue, Midtown New York"
2/3/2025,5259a5e1-279c-4a22-8f93-04dfd52d7550,4,Alexandra Schmidt,Male,48,1817.91,withdrawal,"750 Madison Avenue, Midtown New York"
2/3/2025,5fa1e8d4-0fde-44da-876b-713aec90fbd0,3,Helen Palmer,Male,23,1686.68,withdrawal,"750 Madison Avenue, Midtown New York"
2/2/2025,3569f72a-8ee5-4e80-82e3-5c4f633c925e,3,Helen Palmer,Male,23,45.06,withdrawal,"750 Madison Avenue, Midtown New York"
2/9/2025,74edafa3-c48a-4b5d-89b5-1c0d9acc6f4d,9,Joshua Snyder,Female,49,1521.76,deposit,"750 Madison Avenue, Midtown New York"
2/1/2025,48a46b44-0a9e-45ff-8def-ad9a5fc28be1,9,Joshua Snyder,Female,49,843.62,withdrawal,"750 Madison Avenue, Midtown New York"
2/3/2025,b99b01c1-749b-4b3c-89ce-802b436a56cd,4,Alexandra Schmidt,Male,48,598.4,withdrawal,"750 Madison Avenue, Midtown New York"
2/3/2025,dfc9cf7c-392b-48d2-a6a0-ca1afda69bce,5,Theodore Krause,Male,29,1176.96,deposit,"750 Madison Avenue, Midtown New York"
2/2/2025,a1ad57d0-626c-4e5c-94d3-5a1a2e91a4d6,7,Peter Williams,Female,24,1888.54,withdrawal,"750 Madison Avenue, Midtown New York"
2/1/2025,e214e82c-7ed4-44e7-abeb-cb2a63587b6b,9,Joshua Snyder,Female,49,2168.1,deposit,"750 Madison Avenue, Midtown New York"
2/9/2025,ecfd493f-fe1b-46a0-95b8-63fbe86cc933,6,Linda Montoya,Male,36,524.68,deposit,"750 Madison Avenue, Midtown New York"
2/4/2025,1c3bea76-37cb-487d-847c-dcab2f652319,2,Scott Davidson,Female,36,359.58,deposit,"750 Madison Avenue, Midtown New York"
2/8/2025,71d300a1-c63b-430f-82d9-0337c84031bf,4,Alexandra Schmidt,Male,48,2123.98,deposit,"300 Houston Street Branch, Downtown New York"
2/8/2025,8b5af93e-a839-4c71-83d8-479fb529aaf8,4,Alexandra Schmidt,Male,48,1312.16,withdrawal,"750 Madison Avenue, Midtown New York"
2/2/2025,6f2b3bfc-8487-42e9-819d-a21471f2e7e1,9,Joshua Snyder,Female,49,917.17,withdrawal,"750 Madison Avenue, Midtown New York"
2/1/2025,9bd0a495-5ad0-49e4-a5e8-c0b194dfbf4b,9,Joshua Snyder,Female,49,1900.59,withdrawal,"750 Madison Avenue, Midtown New York"
1/31/2025,ee35fdab-892b-46cc-803c-9ef6c6c151e5,10,Rachel Meyer,Male,57,1565.58,deposit,"750 Madison Avenue, Midtown New York"
2/8/2025,e65478e1-10f8-4705-a271-d8fc7994b660,3,Helen Palmer,Male,23,1460.56,withdrawal,"750 Madison Avenue, Midtown New York"
2/4/2025,cff5374c-4be0-4e01-b1ee-c59c1e553bb0,2,Scott Davidson,Female,36,1375.76,deposit,"750 Madison Avenue, Midtown New York"
2/2/2025,12853365-6cbb-4b74-af5a-a0b218de442b,5,Theodore Krause,Male,29,1666.01,deposit,"750 Madison Avenue, Midtown New York"
2/5/2025,5ed0166b-9743-4cb7-9e5f-481761c5bfaa,1,Austin Roberson,Female,55,20.62,deposit,"750 Madison Avenue, Midtown New York"
2/8/2025,f1b90e4d-db87-40d2-a0c8-2001a3f19e5d,3,Helen Palmer,Male,23,1485.3,deposit,"750 Madison Avenue, Midtown New York"
2/1/2025,144509cc-f126-4b48-852b-67a64d5362fa,1,Austin Roberson,Female,55,2204.04,withdrawal,"750 Madison Avenue, Midtown New York"
2/5/2025,9162bf44-0f47-4b62-8f9b-a35aea4b2f1f,10,Rachel Meyer,Male,57,2432.41,withdrawal,"750 Madison Avenue, Midtown New York"
2/4/2025,ff594149-bcf5-42ca-bb50-b09cdf4258ad,5,Theodore Krause,Male,29,890.58,deposit,"750 Madison Avenue, Midtown New York"
2/6/2025,4893f14a-a976-49ee-871b-d68ae7477e21,3,Helen Palmer,Male,23,263.98,deposit,"750 Madison Avenue, Midtown New York"
1/31/2025,bb77028b-d460-4f71-8943-e968922936c2,4,Alexandra Schmidt,Male,48,2166.11,withdrawal,"750 Madison Avenue, Midtown New York"
2/8/2025,66384bbd-3715-4bf5-ba7e-2a6d5c4b8cdc,2,Scott Davidson,Female,36,1992.73,withdrawal,"750 Madison Avenue, Midtown New York"
2/2/2025,29e0eac9-f15e-4111-b14d-8d75f0ef2948,4,Alexandra Schmidt,Male,48,1546.88,withdrawal,"750 Madison Avenue, Midtown New York"
2/5/2025,cd61397c-2436-49b5-8ef0-935c8b755fbe,8,Paul Ortiz,Male,36,462,withdrawal,"750 Madison Avenue, Midtown New York"
2/9/2025,e7738a70-b2d0-4101-b240-99423208e2bb,5,Theodore Krause,Male,29,1942.56,deposit,"750 Madison Avenue, Midtown New York"
2/6/2025,6a89e26e-8142-443f-9d13-4d003a82aa27,5,Theodore Krause,Male,29,596.81,deposit,"750 Madison Avenue, Midtown New York"
2/6/2025,df15990b-3663-4956-87cd-3d697f691925,1,Austin Roberson,Female,55,800.35,deposit,"750 Madison Avenue, Midtown New York"
2/9/2025,1ac4de98-2383-44fb-97bb-2d045c9a8532,4,Alexandra Schmidt,Male,48,839.51,withdrawal,"750 Madison Avenue, Midtown New York"
2/5/2025,74a07905-97d3-4b19-8254-956f69db3d77,10,Rachel Meyer,Male,57,1465.52,withdrawal,"750 Madison Avenue, Midtown New York"
2/5/2025,da33822a-8f25-4cee-ad77-35d3596491ba,8,Paul Ortiz,Male,36,1131.54,withdrawal,"750 Madison Avenue, Midtown New York"
1/31/2025,8172c203-ff18-43ab-8e33-5c46f1221341,9,Joshua Snyder,Female,49,2404.49,withdrawal,"750 Madison Avenue, Midtown New York"
2/4/2025,75136bf8-b2ee-4d40-85ee-5c7f5b878472,7,Peter Williams,Female,24,2308.13,withdrawal,"750 Madison Avenue, Midtown New York"
2/6/2025,f6922fc7-7c3b-49d8-b6e5-e6a2276894f0,5,Theodore Krause,Male,29,1799.67,deposit,"360 Convent Avenue Branch, Uptown New York"
2/1/2025,1008de24-de28-40f0-82a1-b09a372e0918,9,Joshua Snyder,Female,49,1963.26,withdrawal,"750 Madison Avenue, Midtown New York"
2/7/2025,45d3920e-fd4d-4537-9755-e2b62a572e6a,10,Rachel Meyer,Male,57,1472.01,withdrawal,"750 Madison Avenue, Midtown New York"
2/9/2025,24f478df-b972-4f62-9be4-ba262d00e4a6,3,Helen Palmer,Male,23,1046.86,deposit,"750 Madison Avenue, Midtown New York"
1/31/2025,0ac387f4-e763-4e22-be0d-d930075e0bc7,1,Austin Roberson,Female,55,565.6,withdrawal,"750 Madison Avenue, Midtown New York"
2/2/2025,e4dd5820-9daa-4851-8dc6-5c3d61e0dda0,10,Rachel Meyer,Male,57,1412.11,withdrawal,"750 Madison Avenue, Midtown New York"
2/2/2025,639a3183-d97d-46ff-b971-235db2cae079,7,Peter Williams,Female,24,1047.12,deposit,"750 Madison Avenue, Midtown New York"
2/3/2025,13dff6de-5d2e-41fc-a33a-0a3fe167a5a9,6,Linda Montoya,Male,36,2025.88,withdrawal,"750 Madison Avenue, Midtown New York"
2/6/2025,9ca45bfd-5528-47ce-99ba-2eab083b3833,10,Rachel Meyer,Male,57,438.69,deposit,"750 Madison Avenue, Midtown New York"
2/7/2025,1b42aced-e34f-4cf3-afbb-4633abfc414b,2,Scott Davidson,Female,36,546.99,deposit,"750 Madison Avenue, Midtown New York"
2/1/2025,84cbd786-1ca7-4d32-8fe1-6d42a21e81d7,1,Austin Roberson,Female,55,1334.88,deposit,"750 Madison Avenue, Midtown New York"
2/6/2025,d8284ff3-b431-4b3e-bf5a-c7488b8edd2a,7,Peter Williams,Female,24,221.18,deposit,"750 Madison Avenue, Midtown New York"
2/3/2025,09f9291f-2319-4d91-8d29-91f275ab9c65,9,Joshua Snyder,Female,49,2167.1,deposit,"750 Madison Avenue, Midtown New York"
2/6/2025,274b60ed-210b-43b9-bd63-dd6c6343b58f,2,Scott Davidson,Female,36,1367,deposit,"750 Madison Avenue, Midtown New York"
2/6/2025,fd6def19-87a6-434a-94e7-3f27953b1cad,1,Austin Roberson,Female,55,1407.12,withdrawal,"750 Madison Avenue, Midtown New York"
2/5/2025,1e3a0d42-2cfe-47a4-8b24-471ec29e0dea,1,Austin Roberson,Female,55,592.82,withdrawal,"750 Madison Avenue, Midtown New York"
2/6/2025,4ac313ac-10ee-4cc3-a3ce-5376d33b0761,5,Theodore Krause,Male,29,2192.71,withdrawal,"750 Madison Avenue, Midtown New York"
2/9/2025,00351731-a3f2-4c4a-adc0-736ea0ba4e6d,3,Helen Palmer,Male,23,36.5,withdrawal,"750 Madison Avenue, Midtown New York"
2/7/2025,b45c4403-6133-418f-ac55-e2293b4f68f9,10,Rachel Meyer,Male,57,282.79,withdrawal,"750 Madison Avenue, Midtown New York"
2/5/2025,fe414b9c-7cff-469c-8cdf-860f9c3cf909,8,Paul Ortiz,Male,36,1150.47,deposit,"750 Madison Avenue, Midtown New York"
2/9/2025,08f27535-8249-4e00-bb5a-844da5435a18,2,Scott Davidson,Female,36,2007.35,withdrawal,"750 Madison Avenue, Midtown New York"
1/31/2025,55c4867e-0f9e-4c4d-a058-e5ef6eb0ccdf,10,Rachel Meyer,Male,57,1617.96,withdrawal,"750 Madison Avenue, Midtown New York"
